freq,cittadinanza,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
Q,TOTAL,Y15-64,ITC,2,FOR,99,2016-Q4,3242.861,2016
Q,TOTAL,Y15-64,ITC,2,FOR,99,2017-Q1,3234.372,2017
Q,TOTAL,Y15-64,ITC,2,FOR,99,2017-Q2,3233.142,2017
Q,TOTAL,Y15-64,ITC,2,FOR,99,2017-Q3,3207.246,2017
Q,TOTAL,Y15-64,ITC,2,FOR,99,2017-Q4,3231.536,2017
Q,TOTAL,Y15-64,ITC,2,FOR,99,2018-Q1,3215.038,2018
Q,TOTAL,Y15-64,ITC,2,FOR,99,2018-Q2,3241.515,2018
Q,TOTAL,Y15-64,ITC,2,FOR,99,2018-Q3,3146.046,2018
Q,TOTAL,Y15-64,ITC,2,FOR,99,2018-Q4,3248.422,2018
Q,TOTAL,Y15-64,ITC,2,FOR,99,2019-Q1,3257.945,2019
Q,TOTAL,Y15-64,ITC,2,FOR,99,2019-Q2,3237.012,2019
Q,TOTAL,Y15-64,ITC,2,FOR,99,2019-Q3,3195.13,2019
Q,TOTAL,Y15-64,ITC,2,FOR,99,2019-Q4,3256.494,2019
Q,TOTAL,Y15-64,ITC,2,FOR,99,2020-Q1,3182.373,2020
Q,TOTAL,Y15-64,ITC,2,FOR,99,2020-Q2,3042.274,2020
Q,TOTAL,Y15-64,ITC,2,FOR,99,2020-Q3,3099.672,2020
Q,TOTAL,Y15-64,ITC,2,FOR,99,2020-Q4,3104.507,2020
Q,TOTAL,Y15-64,ITC,2,FOR,99,2021-Q1,3075.74,2021
Q,TOTAL,Y15-64,ITC,2,FOR,99,2021-Q2,3145.795,2021
Q,TOTAL,Y15-64,ITC,2,FOR,99,2021-Q3,3175.104,2021
Q,TOTAL,Y15-64,ITC,2,FOR,99,2021-Q4,3211.45,2021
Q,TOTAL,Y15-64,ITC,2,FOR,99,2022-Q1,3117.676,2022
Q,TOTAL,Y15-64,ITC,2,FOR,99,2022-Q2,3179.018,2022
Q,TOTAL,Y15-64,ITC,2,FOR,99,2022-Q3,3159.668,2022
Q,TOTAL,Y15-64,ITC,2,FOR,99,2022-Q4,3218.234,2022
Q,TOTAL,Y15-64,ITC,2,FOR,99,2023-Q1,3163.84,2023
Q,TOTAL,Y15-64,ITC,2,FOR,99,2023-Q2,3198.601,2023
Q,TOTAL,Y15-64,ITC,2,FOR,99,2023-Q3,3157.121,2023
Q,TOTAL,Y15-64,ITC,2,FOR,99,2023-Q4,3247.241,2023
Q,TOTAL,Y15-64,ITC,2,FOR,99,2024-Q1,3239.573,2024
Q,TOTAL,Y15-64,ITC,2,FOR,99,2024-Q2,3232.853,2024
Q,TOTAL,Y15-64,ITC,2,FOR,99,2024-Q3,3199.832,2024
Q,TOTAL,Y15-64,ITC,2,FOR,99,2024-Q4,3217.825,2024
Q,TOTAL,Y15-64,ITC,9,FOR,11,2018-Q1,1610.427,2018
Q,TOTAL,Y15-64,ITC,9,FOR,11,2018-Q2,1655.984,2018
Q,TOTAL,Y15-64,ITC,9,FOR,11,2018-Q3,1608.13,2018
Q,TOTAL,Y15-64,ITC,9,FOR,11,2018-Q4,1667.163,2018
Q,TOTAL,Y15-64,ITC,9,FOR,11,2019-Q1,1646.559,2019
Q,TOTAL,Y15-64,ITC,9,FOR,11,2019-Q2,1616.667,2019
Q,TOTAL,Y15-64,ITC,9,FOR,11,2019-Q3,1616.731,2019
Q,TOTAL,Y15-64,ITC,9,FOR,11,2019-Q4,1643.07,2019
Q,TOTAL,Y15-64,ITC,9,FOR,11,2020-Q1,1631.454,2020
Q,TOTAL,Y15-64,ITC,9,FOR,11,2020-Q2,1566.765,2020
Q,TOTAL,Y15-64,ITC,9,FOR,11,2020-Q3,1606.286,2020
Q,TOTAL,Y15-64,ITC,9,FOR,11,2020-Q4,1611.223,2020
Q,TOTAL,Y15-64,ITC,9,FOR,11,2021-Q1,1606.019,2021
Q,TOTAL,Y15-64,ITC,9,FOR,11,2021-Q2,1636.177,2021
Q,TOTAL,Y15-64,ITC,9,FOR,11,2021-Q3,1602.803,2021
Q,TOTAL,Y15-64,ITC,9,FOR,11,2021-Q4,1629.159,2021
Q,TOTAL,Y15-64,ITC,9,FOR,11,2022-Q1,1637.19,2022
Q,TOTAL,Y15-64,ITC,9,FOR,11,2022-Q2,1658.563,2022
Q,TOTAL,Y15-64,ITC,9,FOR,11,2022-Q3,1615.215,2022
Q,TOTAL,Y15-64,ITC,9,FOR,11,2022-Q4,1687.852,2022
Q,TOTAL,Y15-64,ITC,9,FOR,11,2023-Q1,1713.349,2023
Q,TOTAL,Y15-64,ITC,9,FOR,11,2023-Q2,1718.906,2023
Q,TOTAL,Y15-64,ITC,9,FOR,11,2023-Q3,1766.941,2023
Q,TOTAL,Y15-64,ITC,9,FOR,11,2023-Q4,1874.084,2023
Q,TOTAL,Y15-64,ITC,9,FOR,11,2024-Q1,1819.012,2024
Q,TOTAL,Y15-64,ITC,9,FOR,11,2024-Q2,1797.568,2024
Q,TOTAL,Y15-64,ITC,9,FOR,11,2024-Q3,1828.205,2024
Q,TOTAL,Y15-64,ITC,9,FOR,11,2024-Q4,1807.716,2024
Q,TOTAL,Y15-64,ITC,9,FOR,13,2018-Q1,2205.557,2018
Q,TOTAL,Y15-64,ITC,9,FOR,13,2018-Q2,2236.613,2018
Q,TOTAL,Y15-64,ITC,9,FOR,13,2018-Q3,2164.48,2018
Q,TOTAL,Y15-64,ITC,9,FOR,13,2018-Q4,2243.162,2018
Q,TOTAL,Y15-64,ITC,9,FOR,13,2019-Q1,2217.397,2019
Q,TOTAL,Y15-64,ITC,9,FOR,13,2019-Q2,2211.156,2019
Q,TOTAL,Y15-64,ITC,9,FOR,13,2019-Q3,2241.033,2019
Q,TOTAL,Y15-64,ITC,9,FOR,13,2019-Q4,2179.82,2019
Q,TOTAL,Y15-64,ITC,9,FOR,13,2020-Q1,2112.434,2020
Q,TOTAL,Y15-64,ITC,9,FOR,13,2020-Q2,2037.241,2020
Q,TOTAL,Y15-64,ITC,9,FOR,13,2020-Q3,2114.678,2020
Q,TOTAL,Y15-64,ITC,9,FOR,13,2020-Q4,2071.716,2020
Q,TOTAL,Y15-64,ITC,9,FOR,13,2021-Q1,2055.116,2021
Q,TOTAL,Y15-64,ITC,9,FOR,13,2021-Q2,2127.201,2021
Q,TOTAL,Y15-64,ITC,9,FOR,13,2021-Q3,2128.782,2021
Q,TOTAL,Y15-64,ITC,9,FOR,13,2021-Q4,2124.822,2021
Q,TOTAL,Y15-64,ITC,9,FOR,13,2022-Q1,2086.499,2022
Q,TOTAL,Y15-64,ITC,9,FOR,13,2022-Q2,2136.064,2022
Q,TOTAL,Y15-64,ITC,9,FOR,13,2022-Q3,2104.425,2022
Q,TOTAL,Y15-64,ITC,9,FOR,13,2022-Q4,2069.195,2022
Q,TOTAL,Y15-64,ITC,9,FOR,13,2023-Q1,1950.329,2023
Q,TOTAL,Y15-64,ITC,9,FOR,13,2023-Q2,1954.722,2023
Q,TOTAL,Y15-64,ITC,9,FOR,13,2023-Q3,1875.511,2023
Q,TOTAL,Y15-64,ITC,9,FOR,13,2023-Q4,1879.583,2023
Q,TOTAL,Y15-64,ITC,9,FOR,13,2024-Q1,1920.608,2024
Q,TOTAL,Y15-64,ITC,9,FOR,13,2024-Q2,1852.546,2024
Q,TOTAL,Y15-64,ITC,9,FOR,13,2024-Q3,1878.144,2024
Q,TOTAL,Y15-64,ITC,9,FOR,13,2024-Q4,1859.692,2024
Q,TOTAL,Y15-64,ITC,9,FOR,7,2018-Q1,3356.368,2018
Q,TOTAL,Y15-64,ITC,9,FOR,7,2018-Q2,3361.023,2018
Q,TOTAL,Y15-64,ITC,9,FOR,7,2018-Q3,3343.975,2018
Q,TOTAL,Y15-64,ITC,9,FOR,7,2018-Q4,3339.584,2018
Q,TOTAL,Y15-64,ITC,9,FOR,7,2019-Q1,3392.918,2019
Q,TOTAL,Y15-64,ITC,9,FOR,7,2019-Q2,3363.924,2019
Q,TOTAL,Y15-64,ITC,9,FOR,7,2019-Q3,3303.621,2019
Q,TOTAL,Y15-64,ITC,9,FOR,7,2019-Q4,3397.78,2019
Q,TOTAL,Y15-64,ITC,9,FOR,7,2020-Q1,3343.091,2020
Q,TOTAL,Y15-64,ITC,9,FOR,7,2020-Q2,3192.847,2020
Q,TOTAL,Y15-64,ITC,9,FOR,7,2020-Q3,3229.942,2020
Q,TOTAL,Y15-64,ITC,9,FOR,7,2020-Q4,3250.101,2020
Q,TOTAL,Y15-64,ITC,9,FOR,7,2021-Q1,3220.038,2021
Q,TOTAL,Y15-64,ITC,9,FOR,7,2021-Q2,3243.195,2021
Q,TOTAL,Y15-64,ITC,9,FOR,7,2021-Q3,3308.096,2021
Q,TOTAL,Y15-64,ITC,9,FOR,7,2021-Q4,3354.839,2021
Q,TOTAL,Y15-64,ITC,9,FOR,7,2022-Q1,3290.798,2022
Q,TOTAL,Y15-64,ITC,9,FOR,7,2022-Q2,3327.619,2022
Q,TOTAL,Y15-64,ITC,9,FOR,7,2022-Q3,3350.822,2022
Q,TOTAL,Y15-64,ITC,9,FOR,7,2022-Q4,3390.718,2022
Q,TOTAL,Y15-64,ITC,9,FOR,7,2023-Q1,3423.208,2023
Q,TOTAL,Y15-64,ITC,9,FOR,7,2023-Q2,3471.299,2023
Q,TOTAL,Y15-64,ITC,9,FOR,7,2023-Q3,3452.445,2023
Q,TOTAL,Y15-64,ITC,9,FOR,7,2023-Q4,3462.415,2023
Q,TOTAL,Y15-64,ITC,9,FOR,7,2024-Q1,3451.079,2024
Q,TOTAL,Y15-64,ITC,9,FOR,7,2024-Q2,3548.858,2024
Q,TOTAL,Y15-64,ITC,9,FOR,7,2024-Q3,3472.32,2024
Q,TOTAL,Y15-64,ITC,9,FOR,7,2024-Q4,3534.822,2024
Q,TOTAL,Y15-64,ITC,9,FOR,99,2010-Q1,6995.013,2010
Q,TOTAL,Y15-64,ITC,9,FOR,99,2010-Q2,6985.7,2010
Q,TOTAL,Y15-64,ITC,9,FOR,99,2010-Q3,6864.523,2010
Q,TOTAL,Y15-64,ITC,9,FOR,99,2010-Q4,7005.242,2010
Q,TOTAL,Y15-64,ITC,9,FOR,99,2011-Q1,7030.957,2011
Q,TOTAL,Y15-64,ITC,9,FOR,99,2011-Q2,6942.66,2011
Q,TOTAL,Y15-64,ITC,9,FOR,99,2011-Q3,6876.826,2011
Q,TOTAL,Y15-64,ITC,9,FOR,99,2011-Q4,7072.263,2011
Q,TOTAL,Y15-64,ITC,9,FOR,99,2012-Q1,7110.045,2012
Q,TOTAL,Y15-64,ITC,9,FOR,99,2012-Q2,7089.159,2012
Q,TOTAL,Y15-64,ITC,9,FOR,99,2012-Q3,7001.113,2012
Q,TOTAL,Y15-64,ITC,9,FOR,99,2012-Q4,7053.083,2012
Q,TOTAL,Y15-64,ITC,9,FOR,99,2013-Q1,7115.43,2013
Q,TOTAL,Y15-64,ITC,9,FOR,99,2013-Q2,7098.569,2013
Q,TOTAL,Y15-64,ITC,9,FOR,99,2013-Q3,7058.377,2013
Q,TOTAL,Y15-64,ITC,9,FOR,99,2013-Q4,7104.557,2013
Q,TOTAL,Y15-64,ITC,9,FOR,99,2014-Q1,7113.312,2014
Q,TOTAL,Y15-64,ITC,9,FOR,99,2014-Q2,7120.52,2014
Q,TOTAL,Y15-64,ITC,9,FOR,99,2014-Q3,7098.778,2014
Q,TOTAL,Y15-64,ITC,9,FOR,99,2014-Q4,7194.816,2014
Q,TOTAL,Y15-64,ITC,9,FOR,99,2015-Q1,7153.261,2015
Q,TOTAL,Y15-64,ITC,9,FOR,99,2015-Q2,7105.579,2015
Q,TOTAL,Y15-64,ITC,9,FOR,99,2015-Q3,7046.173,2015
Q,TOTAL,Y15-64,ITC,9,FOR,99,2015-Q4,7192.368,2015
Q,TOTAL,Y15-64,ITC,9,FOR,99,2016-Q1,7152.866,2016
Q,TOTAL,Y15-64,ITC,9,FOR,99,2016-Q2,7191.68,2016
Q,TOTAL,Y15-64,ITC,9,FOR,99,2016-Q3,7106.591,2016
Q,TOTAL,Y15-64,ITC,9,FOR,99,2016-Q4,7230.951,2016
Q,TOTAL,Y15-64,ITC,9,FOR,99,2017-Q1,7216.202,2017
Q,TOTAL,Y15-64,ITC,9,FOR,99,2017-Q2,7177.811,2017
Q,TOTAL,Y15-64,ITC,9,FOR,99,2017-Q3,7154.029,2017
Q,TOTAL,Y15-64,ITC,9,FOR,99,2017-Q4,7209.867,2017
Q,TOTAL,Y15-64,ITC,9,FOR,99,2018-Q1,7172.352,2018
Q,TOTAL,Y15-64,ITC,9,FOR,99,2018-Q2,7253.62,2018
Q,TOTAL,Y15-64,ITC,9,FOR,99,2018-Q3,7116.585,2018
Q,TOTAL,Y15-64,ITC,9,FOR,99,2018-Q4,7249.908,2018
Q,TOTAL,Y15-64,ITC,9,FOR,99,2019-Q1,7256.873,2019
Q,TOTAL,Y15-64,ITC,9,FOR,99,2019-Q2,7191.747,2019
Q,TOTAL,Y15-64,ITC,9,FOR,99,2019-Q3,7161.384,2019
Q,TOTAL,Y15-64,ITC,9,FOR,99,2019-Q4,7220.67,2019
Q,TOTAL,Y15-64,ITC,9,FOR,99,2020-Q1,7086.979,2020
Q,TOTAL,Y15-64,ITC,9,FOR,99,2020-Q2,6796.854,2020
Q,TOTAL,Y15-64,ITC,9,FOR,99,2020-Q3,6950.906,2020
Q,TOTAL,Y15-64,ITC,9,FOR,99,2020-Q4,6933.039,2020
Q,TOTAL,Y15-64,ITC,9,FOR,99,2021-Q1,6881.172,2021
Q,TOTAL,Y15-64,ITC,9,FOR,99,2021-Q2,7006.572,2021
Q,TOTAL,Y15-64,ITC,9,FOR,99,2021-Q3,7039.681,2021
Q,TOTAL,Y15-64,ITC,9,FOR,99,2021-Q4,7108.82,2021
Q,TOTAL,Y15-64,ITC,9,FOR,99,2022-Q1,7014.487,2022
Q,TOTAL,Y15-64,ITC,9,FOR,99,2022-Q2,7122.246,2022
Q,TOTAL,Y15-64,ITC,9,FOR,99,2022-Q3,7070.461,2022
Q,TOTAL,Y15-64,ITC,9,FOR,99,2022-Q4,7147.765,2022
Q,TOTAL,Y15-64,ITC,9,FOR,99,2023-Q1,7086.886,2023
Q,TOTAL,Y15-64,ITC,9,FOR,99,2023-Q2,7144.927,2023
Q,TOTAL,Y15-64,ITC,9,FOR,99,2023-Q3,7094.897,2023
Q,TOTAL,Y15-64,ITC,9,FOR,99,2023-Q4,7216.081,2023
Q,TOTAL,Y15-64,ITC,9,FOR,99,2024-Q1,7190.699,2024
Q,TOTAL,Y15-64,ITC,9,FOR,99,2024-Q2,7198.972,2024
Q,TOTAL,Y15-64,ITC,9,FOR,99,2024-Q3,7178.669,2024
Q,TOTAL,Y15-64,ITC,9,FOR,99,2024-Q4,7202.231,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2018-Q1,1194.96,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2018-Q2,1241.743,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2018-Q3,1220.362,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2018-Q4,1246.911,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2019-Q1,1242.332,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2019-Q2,1246.884,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2019-Q3,1207.081,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2019-Q4,1265.877,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2020-Q1,1266.318,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2020-Q2,1214.815,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2020-Q3,1227.454,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2020-Q4,1206.731,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2021-Q1,1215.663,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2021-Q2,1220.513,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2021-Q3,1202.851,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2021-Q4,1210.328,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2022-Q1,1228.436,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2022-Q2,1208.935,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2022-Q3,1247.534,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2022-Q4,1286.861,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2023-Q1,1293.653,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2023-Q2,1280.449,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2023-Q3,1323.384,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2023-Q4,1361.662,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2024-Q1,1326.725,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2024-Q2,1357.817,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2024-Q3,1372.378,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,11,2024-Q4,1332.055,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2018-Q1,2354.2,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2018-Q2,2405.465,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2018-Q3,2316.318,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2018-Q4,2350.652,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2019-Q1,2355.4,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2019-Q2,2374.039,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2019-Q3,2394.395,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2019-Q4,2293.051,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2020-Q1,2243.823,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2020-Q2,2251.362,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2020-Q3,2347.02,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2020-Q4,2262.975,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2021-Q1,2222.965,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2021-Q2,2282.659,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2021-Q3,2270.249,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2021-Q4,2289.664,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2022-Q1,2269.329,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2022-Q2,2305.308,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2022-Q3,2263.5,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2022-Q4,2243.402,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2023-Q1,2156.533,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2023-Q2,2160.186,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2023-Q3,2049.299,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2023-Q4,2091.246,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2024-Q1,2084.606,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2024-Q2,2057.746,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2024-Q3,2041.48,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,13,2024-Q4,2093.746,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2018-Q1,3287.257,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2018-Q2,3279.8,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2018-Q3,3360.962,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2018-Q4,3311.615,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2019-Q1,3317.865,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2019-Q2,3273.585,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2019-Q3,3286.32,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2019-Q4,3318.934,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2020-Q1,3288.676,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2020-Q2,3129.678,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2020-Q3,3176.797,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2020-Q4,3213.347,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2021-Q1,3164.221,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2021-Q2,3183.681,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2021-Q3,3254.597,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2021-Q4,3284.491,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2022-Q1,3274.939,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2022-Q2,3300.375,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2022-Q3,3293.777,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2022-Q4,3285.605,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2023-Q1,3375.887,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2023-Q2,3451.254,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2023-Q3,3474.067,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2023-Q4,3452.417,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2024-Q1,3465.843,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2024-Q2,3464.569,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2024-Q3,3503.847,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,7,2024-Q4,3473.818,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2010-Q1,6846.367,2010
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2010-Q2,6819.352,2010
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2010-Q3,6737.541,2010
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2010-Q4,6800.965,2010
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2011-Q1,6799.304,2011
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2011-Q2,6746.878,2011
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2011-Q3,6772.305,2011
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2011-Q4,6814.648,2011
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2012-Q1,6805.162,2012
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2012-Q2,6792.36,2012
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2012-Q3,6779.848,2012
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2012-Q4,6819.048,2012
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2013-Q1,6787.179,2013
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2013-Q2,6745.764,2013
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2013-Q3,6758.449,2013
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2013-Q4,6806.127,2013
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2014-Q1,6775.398,2014
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2014-Q2,6802.908,2014
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2014-Q3,6787.767,2014
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2014-Q4,6834.822,2014
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2015-Q1,6778.64,2015
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2015-Q2,6810.9,2015
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2015-Q3,6846.211,2015
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2015-Q4,6826.137,2015
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2016-Q1,6801.356,2016
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2016-Q2,6857.466,2016
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2016-Q3,6843.293,2016
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2016-Q4,6884.918,2016
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2017-Q1,6841.403,2017
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2017-Q2,6840.339,2017
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2017-Q3,6842.581,2017
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2017-Q4,6880.091,2017
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2018-Q1,6836.417,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2018-Q2,6927.009,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2018-Q3,6897.641,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2018-Q4,6909.178,2018
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2019-Q1,6915.597,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2019-Q2,6894.508,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2019-Q3,6887.796,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2019-Q4,6877.862,2019
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2020-Q1,6798.817,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2020-Q2,6595.856,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2020-Q3,6751.27,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2020-Q4,6683.053,2020
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2021-Q1,6602.849,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2021-Q2,6686.853,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2021-Q3,6727.697,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2021-Q4,6784.483,2021
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2022-Q1,6772.704,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2022-Q2,6814.618,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2022-Q3,6804.811,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2022-Q4,6815.868,2022
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2023-Q1,6826.073,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2023-Q2,6891.89,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2023-Q3,6846.75,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2023-Q4,6905.325,2023
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2024-Q1,6877.174,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2024-Q2,6880.132,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2024-Q3,6917.705,2024
Q,TOTAL,Y15-64,ITCD,1,FOR,99,2024-Q4,6899.619,2024
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2018-Q1,1581.217,2018
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2018-Q2,1569.607,2018
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2018-Q3,1518.766,2018
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2018-Q4,1586.137,2018
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2019-Q1,1591.973,2019
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2019-Q2,1570.296,2019
Q,TOTAL,Y15-64,ITCD,2,FOR,11,2019-Q3,1540.713,2019
