DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
01/11/2024;07801;Arcavacata di Rende - Università della Calabria;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;07801;Arcavacata di Rende - Università della Calabria;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";01 ;Mense;0;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;01 ;Mense;0;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;02 ;Residenze direttamente gestite dall'istituto (*);1;45
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;45
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08001;Reggio Calabria - Università degli studi Mediterranea;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;01 ;Mense;0;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08003;Reggio Calabria - Università per Stranieri;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08201;Palermo - Università degli studi;01 ;Mense;0;0
01/11/2024;08201;Palermo - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;08201;Palermo - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;08201;Palermo - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;08201;Palermo - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08201;Palermo - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08201;Palermo - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);2;172
01/11/2024;08201;Palermo - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;117
01/11/2024;08201;Palermo - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08201;Palermo - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08201;Palermo - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08301;Messina - Università degli studi;01 ;Mense;0;0
01/11/2024;08301;Messina - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);2;144
01/11/2024;08301;Messina - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;98
01/11/2024;08301;Messina - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;4
01/11/2024;08301;Messina - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08301;Messina - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08301;Messina - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);1;136
01/11/2024;08301;Messina - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;136
01/11/2024;08301;Messina - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08301;Messina - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08301;Messina - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";01 ;Mense;0;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02 ;Residenze direttamente gestite dall'istituto (*);1;72
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;34
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);1;72
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;34
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08701;Catania - Università degli studi;01 ;Mense;1;108
01/11/2024;08701;Catania - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);1;99
01/11/2024;08701;Catania - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;96
01/11/2024;08701;Catania - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;08701;Catania - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08701;Catania - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;08701;Catania - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;08701;Catania - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;08701;Catania - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;08701;Catania - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;08701;Catania - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;09001;Sassari - Università degli studi;01 ;Mense;0;0
01/11/2024;09001;Sassari - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;09001;Sassari - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;09001;Sassari - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;09001;Sassari - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;09001;Sassari - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;09001;Sassari - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
